"iso","scope","quintile","gender","population","population_perc","year_survey","pais_c","zone","sex","quintileipc","population_prc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house__hh","access_water_piped_plot__hh","water_trucked__hh","water_on_premises__hh","water_distr__hh","consume_distr__hh","consume_other_max__hh","consume_other_min__hh","consume_bottled__hh","water_dist_daily__hh","water_dist_continuity_jmp__hh","improved_w_access_min__hh","improved_w_access_max__hh","access_water_piped_house_daily__hh","access_water_piped_plot_daily__hh","treat_water__hh","water_meter__hh","access_san_exclusive__hh","access_sewer__hh","access_septic__hh","access_latrine_min__hh","access_latrine_max__hh","access_sewer_exclusive__hh","access_septic_exclusive__hh","access_latrine_exclusive_min__hh","access_latrine_exclusive_max__hh","improved_san_min__hh","improved_san_max__hh","improved_san_min_exclusive__hh","improved_san_max_exclusive__hh","access_latrines_unimproved_min__hh","access_latrines_unimproved_max__hh","access_latrines_unimproved_exclusive_min__hh","no_sanitation_access__hh","name"
NA,NA,NA,NA,45376763,NA,2020,"ARG","urban","male","1",NA,1150,4000,6490,43000,0.831,0.0203,NA,0.852,0.852,0.852,0.148,0,NA,NA,NA,0.852,1,NA,NA,NA,NA,0.96,0.595,0.284,0.0618,0.0618,0.581,0.273,0.0563,0.0563,0.941,0.941,0.91,0.909716096406582,0.0587615490587199,0.0587615490587199,0.0902839035934176,0.00820625319146638,"NA_2020"
NA,NA,NA,NA,45376763,NA,2020,"ARG","urban","male","2",NA,6250,8330,35500,115000,0.834,0.0265,NA,0.861,0.861,0.861,0.139,0,NA,NA,NA,0.861,1,NA,NA,NA,NA,0.954,0.478,0.329,0.0615,0.0615,0.455,0.324,0.0582,0.0582,0.868,0.868,0.838,0.837987825890221,0.131645558032343,0.131645558032343,0.162012174109779,0.0141181224747615,"NA_2020"
NA,NA,NA,NA,45376763,NA,2020,"ARG","urban","male","3",NA,10500,13500,56400,160000,0.82,0.0145,NA,0.835,0.835,0.835,0.165,0,NA,NA,NA,0.835,1,NA,NA,NA,NA,0.976,0.597,0.297,0.0156,0.0156,0.587,0.293,0.0148,0.0148,0.91,0.91,0.894,0.894120572224731,0.0895790649818153,0.0895790649818153,0.105879427775269,0.00618246900036381,"NA_2020"
NA,NA,NA,NA,45376763,NA,2020,"ARG","urban","male","4",NA,17300,22900,73300,195000,0.911,0.00538,NA,0.916,0.916,0.916,0.0834,0,NA,NA,NA,0.916,1,NA,NA,NA,NA,0.985,0.729,0.216,0.00482,0.00482,0.72,0.213,0.00388,0.00388,0.95,0.95,0.937,0.937098839459199,0.0499511775691825,0.0499511775691825,0.0629011605408005,0.000890001293808921,"NA_2020"
NA,NA,NA,NA,45376763,NA,2020,"ARG","urban","male","5",NA,38300,1050000,125000,1050000,0.928,0.00364,NA,0.932,0.932,0.932,0.0678,0,NA,NA,NA,0.932,1,NA,NA,NA,NA,0.992,0.822,0.149,0.00103,0.00103,0.817,0.146,0.00103,0.00103,0.972,0.972,0.964,0.964286570198846,0.0281527370009725,0.0281527370009725,0.0357134298011538,0.0000221903404560381,"NA_2020"
NA,NA,NA,NA,45376763,NA,2020,"ARG","urban","male","total",0.548,12800,1050000,54300,1050000,0.866,0.0137,NA,0.879,0.879,0.879,0.12,0,NA,NA,NA,0.879,1,NA,NA,NA,NA,0.974,0.648,0.254,0.0278,0.0278,0.636,0.249,0.0258,0.0258,0.929,0.929,0.91,0.909959459299029,0.0706660381361039,0.0706660381361039,0.0900405407009715,0.00568879318894159,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","all","1",0.2,254,480,1440,5610,0.184,0.11,0.0189,0.313,0.294,0.294,0.547,0.543,0.0172,NA,NA,0.837,0.841,NA,NA,NA,NA,NA,0.219,0.0895,0.285,0.285,NA,NA,NA,NA,0.594,0.594,NA,NA,0.406121036167962,0.406121036167962,NA,0.284262386174436,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","all","2",0.2,659,838,3510,11700,0.389,0.159,0.0487,0.597,0.549,0.549,0.378,0.374,0.0314,NA,NA,0.922,0.926,NA,NA,NA,NA,NA,0.415,0.139,0.238,0.238,NA,NA,NA,NA,0.792,0.792,NA,NA,0.208200853417454,0.208200853417454,NA,0.0915402326597077,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","all","3",0.2,1030,1270,5180,11800,0.524,0.166,0.0401,0.73,0.69,0.69,0.278,0.275,0.0423,NA,NA,0.965,0.968,NA,NA,NA,NA,NA,0.534,0.154,0.175,0.175,NA,NA,NA,NA,0.862,0.862,NA,NA,0.137597655176533,0.137597655176533,NA,0.0668777028696063,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","all","4",0.2,1610,2080,7730,19800,0.604,0.15,0.0316,0.785,0.753,0.753,0.212,0.211,0.0349,NA,NA,0.964,0.966,NA,NA,NA,NA,NA,0.635,0.13,0.145,0.145,NA,NA,NA,NA,0.91,0.91,NA,NA,0.0895275162879865,0.0895275162879865,NA,0.0323678684917251,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","all","5",0.2,3540,55500,12900,211000,0.719,0.105,0.0216,0.846,0.824,0.824,0.16,0.158,0.0539,NA,NA,0.982,0.984,NA,NA,NA,NA,NA,0.745,0.122,0.0923,0.0923,NA,NA,NA,NA,0.959,0.959,NA,NA,0.0412964737684049,0.0412964737684049,NA,0.0135398786025883,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","all","total",1,1260,55500,5610,211000,0.484,0.138,0.0322,0.654,0.622,0.622,0.315,0.312,0.0359,NA,NA,0.934,0.937,NA,NA,NA,NA,NA,0.51,0.127,0.187,0.187,NA,NA,NA,NA,0.823,0.823,NA,NA,0.176552431735931,0.176552431735931,NA,0.0977196194715513,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","female","1",0.0372,268,480,1290,4320,0.256,0.163,0.021,0.44,0.419,0.419,0.449,0.442,0.0307,NA,NA,0.861,0.868,NA,NA,NA,NA,NA,0.315,0.0973,0.302,0.302,NA,NA,NA,NA,0.715,0.715,NA,NA,0.285091162865654,0.285091162865654,NA,0.189179762219054,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","female","2",0.0422,671,838,3580,11700,0.374,0.234,0.042,0.651,0.609,0.609,0.312,0.305,0.0359,NA,NA,0.914,0.92,NA,NA,NA,NA,NA,0.44,0.113,0.286,0.286,NA,NA,NA,NA,0.839,0.839,NA,NA,0.160845233182692,0.160845233182692,NA,0.0865348606323784,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","female","3",0.0389,1030,1270,4550,10100,0.583,0.174,0.0344,0.791,0.757,0.757,0.205,0.201,0.0296,NA,NA,0.958,0.962,NA,NA,NA,NA,NA,0.583,0.174,0.127,0.127,NA,NA,NA,NA,0.884,0.884,NA,NA,0.116420571294685,0.116420571294685,NA,0.0785754119649213,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","female","4",0.0442,1630,2080,7190,14100,0.635,0.167,0.0241,0.826,0.802,0.802,0.176,0.176,0.0434,NA,NA,0.978,0.978,NA,NA,NA,NA,NA,0.68,0.14,0.128,0.128,NA,NA,NA,NA,0.948,0.948,NA,NA,0.0523063814190799,0.0523063814190799,NA,0.0193065372435271,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","female","5",0.0505,3610,34400,12300,120000,0.773,0.098,0.0272,0.898,0.871,0.871,0.121,0.119,0.0358,NA,NA,0.989,0.992,NA,NA,NA,NA,NA,0.784,0.123,0.0618,0.0618,NA,NA,NA,NA,0.969,0.969,NA,NA,0.0305892310896375,0.0305892310896375,NA,0.00854310394504622,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","female","total",0.21,1390,34400,5610,120000,0.536,0.165,0.0296,0.731,0.701,0.701,0.246,0.242,0.0352,NA,NA,0.943,0.947,NA,NA,NA,NA,NA,0.572,0.13,0.175,0.175,NA,NA,NA,NA,0.877,0.877,NA,NA,0.123384342535354,0.123384342535354,NA,0.0724232730551086,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","male","1",0.163,250,480,1480,5610,0.164,0.0947,0.0183,0.277,0.258,0.258,0.575,0.571,0.0133,NA,NA,0.83,0.833,NA,NA,NA,NA,NA,0.192,0.0873,0.28,0.28,NA,NA,NA,NA,0.559,0.559,NA,NA,0.440565766723339,0.440565766723339,NA,0.311322609186162,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","male","2",0.158,656,838,3490,9860,0.394,0.137,0.0507,0.581,0.531,0.531,0.397,0.394,0.03,NA,NA,0.925,0.928,NA,NA,NA,NA,NA,0.408,0.147,0.223,0.223,NA,NA,NA,NA,0.778,0.778,NA,NA,0.222331418359253,0.222331418359253,NA,0.093033798452731,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","male","3",0.161,1040,1270,5340,11800,0.507,0.164,0.0418,0.712,0.67,0.67,0.3,0.297,0.0461,NA,NA,0.968,0.97,NA,NA,NA,NA,NA,0.519,0.148,0.189,0.189,NA,NA,NA,NA,0.856,0.856,NA,NA,0.14387800057146,0.14387800057146,NA,0.063408591926011,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","male","4",0.156,1600,2080,7890,19800,0.593,0.144,0.034,0.771,0.737,0.737,0.224,0.222,0.0321,NA,NA,0.96,0.962,NA,NA,NA,NA,NA,0.621,0.127,0.151,0.151,NA,NA,NA,NA,0.898,0.898,NA,NA,0.101585485050467,0.101585485050467,NA,0.0365991506582113,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","male","5",0.15,3520,55500,13100,211000,0.699,0.107,0.0195,0.826,0.806,0.806,0.175,0.173,0.0607,NA,NA,0.98,0.981,NA,NA,NA,NA,NA,0.73,0.121,0.104,0.104,NA,NA,NA,NA,0.955,0.955,NA,NA,0.0453434761185251,0.0453434761185251,NA,0.015428502909404,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","country","male","total",0.79,1230,55500,5610,211000,0.467,0.13,0.033,0.63,0.597,0.597,0.337,0.334,0.0361,NA,NA,0.931,0.934,NA,NA,NA,NA,NA,0.49,0.126,0.191,0.191,NA,NA,NA,NA,0.807,0.807,NA,NA,0.193325267467773,0.193325267467773,NA,0.105699809646491,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","all","1",0.138,226,480,1310,5610,0.0168,0.0466,0.00268,0.0661,0.0634,0.0634,0.705,0.7,0.00155,NA,NA,0.763,0.769,NA,NA,NA,NA,NA,0.0418,0.0464,0.336,0.336,NA,NA,NA,NA,0.424,0.424,NA,NA,0.576302539547209,0.576302539547209,NA,0.408624285532276,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","all","2",0.0636,644,837,3210,7330,0.0436,0.0526,0.00687,0.103,0.0962,0.0962,0.706,0.696,0.00278,NA,NA,0.792,0.802,NA,NA,NA,NA,NA,0.0742,0.0901,0.326,0.326,NA,NA,NA,NA,0.491,0.491,NA,NA,0.50943465376133,0.50943465376133,NA,0.229492054080812,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","all","3",0.0364,1010,1270,4890,9640,0.0484,0.0926,0.00633,0.147,0.141,0.141,0.714,0.701,0.00746,NA,NA,0.842,0.855,NA,NA,NA,NA,NA,0.104,0.0861,0.281,0.281,NA,NA,NA,NA,0.471,0.471,NA,NA,0.528878807606432,0.528878807606432,NA,0.283727871560064,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","all","4",0.0296,1580,2070,7390,17800,0.126,0.0692,0.0147,0.21,0.195,0.195,0.635,0.63,0.00345,NA,NA,0.825,0.83,NA,NA,NA,NA,NA,0.211,0.0635,0.34,0.34,NA,NA,NA,NA,0.614,0.614,NA,NA,0.385892010604792,0.385892010604792,NA,0.168038854105638,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","all","5",0.0137,3380,34400,9320,41200,0.146,0.106,0.0124,0.265,0.253,0.253,0.613,0.597,0.0277,NA,NA,0.85,0.866,NA,NA,NA,NA,NA,0.209,0.0854,0.382,0.382,NA,NA,NA,NA,0.676,0.676,NA,NA,0.323515721315006,0.323515721315006,NA,0.1203242140621,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","all","total",0.305,651,34400,3020,41200,0.0475,0.0604,0.0061,0.114,0.108,0.108,0.693,0.685,0.00446,NA,NA,0.793,0.801,NA,NA,NA,NA,NA,0.087,0.0664,0.329,0.329,NA,NA,NA,NA,0.483,0.483,NA,NA,0.517333439667904,0.517333439667904,NA,0.304814735035661,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","female","1",0.0203,241,479,1210,4320,0.00635,0.0499,0.00509,0.0614,0.0563,0.0563,0.701,0.687,0.00614,NA,NA,0.744,0.757,NA,NA,NA,NA,NA,0.07,0.0327,0.391,0.391,NA,NA,NA,NA,0.494,0.494,NA,NA,0.50631232983753,0.50631232983753,NA,0.340559067590523,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","female","2",0.0107,669,833,3090,5330,0.0318,0.0625,0,0.0943,0.0943,0.0943,0.665,0.648,0,NA,NA,0.742,0.759,NA,NA,NA,NA,NA,0.0719,0.0643,0.403,0.403,NA,NA,NA,NA,0.539,0.539,NA,NA,0.460528873836422,0.460528873836422,NA,0.268542733747123,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","female","3",0.00531,961,1260,3650,7500,0.108,0.0811,0.00801,0.197,0.189,0.189,0.607,0.584,0.0303,NA,NA,0.773,0.796,NA,NA,NA,NA,NA,0.181,0.0786,0.177,0.177,NA,NA,NA,NA,0.437,0.437,NA,NA,0.562684585271946,0.562684585271946,NA,0.431232034369416,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","female","4",0.00283,1540,2060,5780,11000,0.0994,0.0673,0.0337,0.2,0.167,0.167,0.72,0.72,0,NA,NA,0.886,0.886,NA,NA,NA,NA,NA,0.206,0.195,0.358,0.358,NA,NA,NA,NA,0.759,0.759,NA,NA,0.241381105765235,0.241381105765235,NA,0.185810719954314,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","female","5",0.00276,3270,34400,8730,34400,0.294,0.123,0.0158,0.433,0.417,0.417,0.541,0.503,0.00371,NA,NA,0.92,0.958,NA,NA,NA,NA,NA,0.247,0.197,0.3,0.3,NA,NA,NA,NA,0.744,0.744,NA,NA,0.256428364435484,0.256428364435484,NA,0.102760028688569,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","female","total",0.0454,655,34400,2610,34400,0.0555,0.0642,0.00721,0.127,0.12,0.12,0.668,0.651,0.00741,NA,NA,0.771,0.788,NA,NA,NA,NA,NA,0.11,0.0718,0.354,0.354,NA,NA,NA,NA,0.536,0.536,NA,NA,0.464140093109609,0.464140093109609,NA,0.306058211538819,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","male","1",0.118,223,480,1330,5610,0.019,0.0459,0.00217,0.0671,0.0649,0.0649,0.706,0.702,0.000569,NA,NA,0.767,0.771,NA,NA,NA,NA,NA,0.0357,0.0493,0.324,0.324,NA,NA,NA,NA,0.409,0.409,NA,NA,0.591204591405196,0.591204591405196,NA,0.423116475392838,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","male","2",0.0529,639,837,3230,7330,0.0463,0.0503,0.00847,0.105,0.0966,0.0966,0.715,0.707,0.00343,NA,NA,0.803,0.812,NA,NA,NA,NA,NA,0.0747,0.0962,0.308,0.308,NA,NA,NA,NA,0.479,0.479,NA,NA,0.520832363080883,0.520832363080883,NA,0.2203911196667,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","male","3",0.0311,1020,1270,5110,9640,0.0346,0.0953,0.00594,0.136,0.13,0.13,0.739,0.729,0.00214,NA,NA,0.859,0.869,NA,NA,NA,NA,NA,0.0866,0.0878,0.305,0.305,NA,NA,NA,NA,0.479,0.479,NA,NA,0.521027756866934,0.521027756866934,NA,0.249471518165044,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","male","4",0.0268,1580,2070,7560,17800,0.129,0.0695,0.012,0.211,0.199,0.199,0.624,0.617,0.00393,NA,NA,0.816,0.823,NA,NA,NA,NA,NA,0.211,0.0452,0.337,0.337,NA,NA,NA,NA,0.594,0.594,NA,NA,0.406131557376308,0.406131557376308,NA,0.165549806580396,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","male","5",0.0109,3410,20600,9470,41200,0.107,0.102,0.0115,0.221,0.209,0.209,0.632,0.622,0.0341,NA,NA,0.831,0.842,NA,NA,NA,NA,NA,0.199,0.056,0.404,0.404,NA,NA,NA,NA,0.659,0.659,NA,NA,0.341231432433454,0.341231432433454,NA,0.124962376132892,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","rural","male","total",0.26,650,20600,3100,41200,0.0457,0.0596,0.00586,0.111,0.105,0.105,0.699,0.692,0.00382,NA,NA,0.797,0.804,NA,NA,NA,NA,NA,0.0821,0.0653,0.324,0.324,NA,NA,NA,NA,0.471,0.471,NA,NA,0.528747172389103,0.528747172389103,NA,0.304547921432637,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","all","1",0.0621,315,480,1730,4300,0.538,0.243,0.0531,0.835,0.782,0.782,0.212,0.21,0.0502,NA,NA,0.992,0.994,NA,NA,NA,NA,NA,0.595,0.181,0.178,0.178,NA,NA,NA,NA,0.954,0.954,NA,NA,0.0462234439826585,0.0462234439826585,NA,0.0212634864718263,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","all","2",0.136,666,838,3650,11700,0.578,0.218,0.0716,0.868,0.796,0.796,0.198,0.197,0.047,NA,NA,0.994,0.994,NA,NA,NA,NA,NA,0.601,0.166,0.189,0.189,NA,NA,NA,NA,0.957,0.957,NA,NA,0.043241228796376,0.043241228796376,NA,0.0159959854622106,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","all","3",0.164,1040,1270,5250,11800,0.643,0.185,0.0486,0.877,0.828,0.828,0.169,0.168,0.0511,NA,NA,0.996,0.997,NA,NA,NA,NA,NA,0.642,0.171,0.148,0.148,NA,NA,NA,NA,0.961,0.961,NA,NA,0.0392519060412397,0.0392519060412397,NA,0.0123739473026968,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","all","4",0.17,1610,2080,7790,19800,0.699,0.166,0.0349,0.899,0.864,0.864,0.128,0.127,0.0411,NA,NA,0.992,0.993,NA,NA,NA,NA,NA,0.719,0.144,0.106,0.106,NA,NA,NA,NA,0.969,0.969,NA,NA,0.0305700846710132,0.0305700846710132,NA,0.00537808729280353,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","all","5",0.186,3550,55500,13100,211000,0.777,0.105,0.0225,0.904,0.882,0.882,0.114,0.114,0.0565,NA,NA,0.996,0.996,NA,NA,NA,NA,NA,0.799,0.125,0.0631,0.0631,NA,NA,NA,NA,0.987,0.987,NA,NA,0.0128399274967124,0.0128399274967124,NA,0.00277267044966546,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","all","total",0.695,1530,55500,6750,211000,0.67,0.171,0.0433,0.884,0.84,0.84,0.154,0.154,0.0493,NA,NA,0.994,0.995,NA,NA,NA,NA,NA,0.689,0.153,0.126,0.126,NA,NA,NA,NA,0.968,0.968,NA,NA,0.0317232755370816,0.0317232755370816,NA,0.00970588002618663,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","female","1",0.017,300,480,1390,3200,0.547,0.295,0.0395,0.881,0.842,0.842,0.156,0.155,0.0592,NA,NA,0.997,0.998,NA,NA,NA,NA,NA,0.601,0.172,0.199,0.199,NA,NA,NA,NA,0.972,0.972,NA,NA,0.0275163502733822,0.0275163502733822,NA,0.0129240415521377,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","female","2",0.0315,672,838,3740,11700,0.515,0.305,0.0592,0.879,0.82,0.82,0.167,0.165,0.0507,NA,NA,0.984,0.987,NA,NA,NA,NA,NA,0.591,0.133,0.238,0.238,NA,NA,NA,NA,0.962,0.962,NA,NA,0.0378392403147362,0.0378392403147362,NA,0.0118292173966425,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","female","3",0.0336,1040,1270,4690,10100,0.677,0.193,0.0397,0.909,0.869,0.869,0.125,0.125,0.0294,NA,NA,0.995,0.995,NA,NA,NA,NA,NA,0.663,0.193,0.116,0.116,NA,NA,NA,NA,0.972,0.972,NA,NA,0.0279139405122454,0.0279139405122454,NA,0.0086337440406793,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","female","4",0.0413,1630,2080,7290,14100,0.684,0.176,0.0232,0.883,0.86,0.86,0.126,0.126,0.0473,NA,NA,0.986,0.986,NA,NA,NA,NA,NA,0.723,0.135,0.107,0.107,NA,NA,NA,NA,0.965,0.965,NA,NA,0.0351237873571753,0.0351237873571753,NA,0.00417509230279127,"NA_2020"
NA,NA,NA,NA,11749000,NA,2020,"BOL","urban","female","5",0.0477,3630,24900,12500,120000,0.808,0.0962,0.028,0.933,0.905,0.905,0.0899,0.0899,0.0382,NA,NA,0.995,0.995,NA,NA,NA,NA,NA,0.824,0.118,0.0439,0.0439,NA,NA,NA,NA,0.986,0.986,NA,NA,0.0136532860306392,0.0136532860306392,NA,0.00147766476520084,"NA_2020"
